offset, naive, coalesced
31,1.7568e-05,8.5664e-05
31,1.744e-05,8.4768e-05
31,1.888e-05,8.5536e-05
31,1.7824e-05,8.6016e-05
31,1.7824e-05,8.6624e-05
31,1.7344e-05,8.4032e-05
31,1.7344e-05,8.6016e-05
31,1.92e-05,8.3968e-05
31,1.7888e-05,8.4992e-05
31,1.7504e-05,8.3968e-05
31,1.6992e-05,8.5696e-05
31,1.744e-05,8.5792e-05
31,1.7504e-05,8.6016e-05
31,1.8016e-05,8.3968e-05
31,1.712e-05,8.3968e-05
31,1.7888e-05,8.4672e-05
31,1.6896e-05,8.448e-05
31,1.7408e-05,8.5504e-05
31,1.712e-05,8.6016e-05
31,1.7824e-05,8.592e-05
31,1.7088e-05,8.688e-05
31,1.76e-05,8.3552e-05
31,1.6928e-05,8.5568e-05
31,1.8944e-05,8.3968e-05
31,1.7408e-05,8.6016e-05
31,1.7536e-05,8.3968e-05
31,1.7056e-05,8.5568e-05
31,1.7248e-05,8.5856e-05
31,1.7248e-05,8.6016e-05
31,1.744e-05,8.4544e-05
31,1.7184e-05,8.4992e-05
31,1.8976e-05,8.3968e-05
31,1.6992e-05,8.3968e-05
31,1.7696e-05,8.4608e-05
31,1.776e-05,8.5504e-05
31,1.7504e-05,8.56e-05
31,1.7632e-05,8.6016e-05
31,1.6736e-05,8.3968e-05
31,1.7408e-05,8.4992e-05
31,1.9328e-05,8.6016e-05
31,1.8016e-05,8.4608e-05
31,1.7536e-05,8.448e-05
31,1.8016e-05,8.5984e-05
31,1.7664e-05,8.4576e-05
31,1.7536e-05,8.6496e-05
31,1.744e-05,8.3104e-05
31,1.728e-05,8.5984e-05
31,1.92e-05,8.3968e-05
31,1.6928e-05,8.6848e-05
31,1.7664e-05,8.4704e-05
31,1.7152e-05,8.4992e-05
31,1.744e-05,8.4992e-05
31,1.7664e-05,8.4992e-05
31,1.7536e-05,8.3968e-05
31,1.776e-05,8.4608e-05
31,1.9424e-05,8.3968e-05
31,1.7664e-05,8.3968e-05
31,1.8656e-05,8.4576e-05
31,1.6928e-05,8.6016e-05
31,1.8176e-05,8.4992e-05
31,1.7408e-05,8.6016e-05
31,1.76e-05,8.3968e-05
31,1.6992e-05,8.56e-05
31,1.9296e-05,8.3872e-05
31,1.7664e-05,8.4736e-05
31,1.776e-05,8.3968e-05
31,1.7504e-05,8.5248e-05
31,1.7248e-05,8.4992e-05
31,1.7568e-05,8.6016e-05
31,1.7536e-05,8.2944e-05
31,1.7056e-05,8.5856e-05
31,1.92e-05,8.448e-05
31,1.7696e-05,8.576e-05
31,1.7344e-05,8.448e-05
31,1.744e-05,8.2944e-05
31,1.6256e-05,8.5536e-05
31,1.7568e-05,8.6624e-05
31,1.7408e-05,8.4544e-05
31,1.7216e-05,8.4576e-05
31,1.8976e-05,8.4704e-05
31,1.8112e-05,8.464e-05
31,1.8336e-05,8.3968e-05
31,1.6928e-05,8.4704e-05
31,1.7312e-05,8.4992e-05
31,1.888e-05,8.5728e-05
31,1.7344e-05,8.464e-05
31,1.7088e-05,8.4992e-05
